Time (UTCG),azimuth_1,elevation_1,range_1,azimuth_2,elevation_2,range_2,azimuth_3,elevation_3,range_3
01 Mar 2024 18:39:00.000,291.068,13.762,1612.154159,128.166,8.933,1908.403841,86.334,7.747,1999.989767
11 Mar 2024 13:09:00.000,307.833,32.717,955.578695,231.532,18.119,1390.378414,308.735,17.788,1406.371613
29 Mar 2024 02:12:00.000,164.320,38.697,844.969973,180.696,14.849,1541.843762,102.534,7.708,1999.993728
31 Mar 2024 07:11:00.000,143.751,21.038,1274.118345,238.264,45.386,758.018471,88.004,21.191,1267.773285
24 Mar 2024 09:11:00.000,102.462,74.741,580.904224,130.379,24.830,1145.394678,66.584,7.814,1999.984684
01 Mar 2024 17:05:00.000,74.017,13.939,1601.575040,289.600,7.833,1999.983690,54.560,7.819,1999.981761
19 Mar 2024 09:30:00.000,77.841,7.883,1999.975051,106.152,7.783,1999.976744,320.504,20.494,1295.415232
13 Mar 2024 14:45:00.000,230.979,43.629,780.455894,91.856,7.809,1999.982052,300.205,63.441,619.273775
16 Mar 2024 11:19:00.000,81.302,14.352,1580.430859,217.782,21.616,1251.723988,351.616,50.077,710.936158
17 Mar 2024 07:55:00.000,72.888,8.919,1923.116820,251.072,26.663,1092.451078,340.694,27.420,1073.568808
15 Mar 2024 09:42:00.000,69.565,7.899,1999.989573,194.013,36.743,874.998889,74.223,17.046,1439.724230
20 Mar 2024 09:19:00.000,289.796,13.586,1623.267387,291.034,21.989,1240.429651,41.061,13.856,1602.413529
29 Mar 2024 03:58:00.000,69.667,7.868,1999.980718,105.144,8.739,1927.897599,59.480,42.411,793.976289
14 Mar 2024 11:22:00.000,21.276,47.151,743.084146,232.809,11.890,1714.347318,114.265,9.217,1890.606149
27 Mar 2024 07:17:00.000,292.448,13.663,1618.051121,106.979,7.738,1999.976099,74.006,40.858,812.133805
12 Mar 2024 16:26:00.000,260.538,7.833,1999.995895,98.896,40.513,818.646291,194.222,19.527,1326.935872
20 Mar 2024 09:24:00.000,59.121,33.970,930.526328,41.926,16.514,1468.950978,328.273,17.706,1411.650854
02 Mar 2024 13:41:00.000,80.939,12.479,1686.201675,68.126,7.831,1999.979208,8.988,26.801,1090.935887
12 Mar 2024 11:24:00.000,277.494,21.579,1259.369575,73.703,7.842,1999.981212,132.498,8.531,1934.671776
07 Mar 2024 10:04:00.000,111.807,7.822,1999.991833,184.331,7.681,1999.998097,300.789,36.230,885.666357
24 Mar 2024 07:28:00.000,306.755,32.565,957.872423,117.139,7.722,1999.993063,308.185,7.841,1999.979075
02 Mar 2024 16:54:00.000,286.324,7.877,1999.989321,123.333,42.198,796.512887,326.610,60.035,638.101563
30 Mar 2024 07:07:00.000,287.335,7.864,1999.980208,37.370,34.462,918.771446,49.406,18.215,1388.817830
22 Mar 2024 09:18:00.000,75.911,38.246,855.984232,67.921,8.735,1932.681347,127.779,15.469,1510.114121
14 Mar 2024 11:26:00.000,75.990,7.886,1999.984372,109.606,15.455,1514.737877,301.506,7.829,1999.990958
05 Mar 2024 18:31:00.000,190.840,30.538,996.857363,119.687,28.088,1055.588733,334.744,30.308,1003.869191
02 Mar 2024 16:58:00.000,336.138,47.052,743.160068,68.550,16.079,1487.974693,291.882,36.145,886.780249
22 Mar 2024 04:13:00.000,166.422,15.133,1530.607911,58.804,8.079,1982.635071,258.505,13.452,1622.651670
26 Mar 2024 05:45:00.000,61.726,22.873,1214.048140,303.646,36.230,886.856765,22.206,20.439,1299.348155
11 Mar 2024 09:54:00.000,77.356,7.886,1999.989639,54.066,7.856,1999.998043,294.557,7.787,1999.991107
04 Mar 2024 13:27:00.000,242.046,7.810,1999.973947,193.140,12.436,1679.272636,324.478,19.519,1335.146668
17 Mar 2024 09:27:00.000,272.451,7.860,1999.991062,4.416,26.528,1100.159339,49.619,8.649,1937.776205
17 Mar 2024 12:54:00.000,181.235,50.847,705.666970,191.745,12.339,1682.668734,115.144,10.581,1795.105362
24 Mar 2024 05:51:00.000,64.155,25.133,1142.145085,337.261,22.806,1215.929433,48.581,9.360,1887.241675
31 Mar 2024 07:09:00.000,185.318,44.809,765.461051,251.760,53.552,681.931478,274.848,12.746,1664.103372
17 Mar 2024 11:10:00.000,297.253,21.711,1255.713431,306.725,27.787,1066.680527,107.265,15.235,1524.372727
04 Mar 2024 20:14:00.000,217.148,8.926,1910.909166,151.808,13.188,1636.042210,302.779,13.730,1610.651795
27 Mar 2024 02:22:00.000,92.686,9.625,1867.421702,281.596,21.302,1265.142670,296.221,7.817,2000.000056
15 Mar 2024 12:56:00.000,290.096,13.837,1609.793657,53.521,7.858,1999.997808,65.640,7.797,1999.976259
05 Mar 2024 18:30:00.000,220.808,32.579,953.878977,313.159,12.800,1665.799536,1.274,22.654,1217.934627
14 Mar 2024 09:45:00.000,69.895,9.467,1884.519153,322.277,19.557,1335.674155,313.936,12.256,1697.603188
20 Mar 2024 09:18:00.000,286.069,7.882,1999.990964,312.670,35.380,902.064110,42.579,39.798,829.393287
20 Mar 2024 07:46:00.000,69.270,9.093,1910.821586,296.779,22.261,1233.038700,81.572,10.811,1784.560783
21 Mar 2024 10:57:00.000,285.133,13.691,1617.174373,203.812,33.200,937.420365,297.620,12.486,1682.046142
14 Mar 2024 11:21:00.000,331.415,46.218,752.955213,5.518,29.410,1025.491544,305.355,7.829,1999.983528
01 Mar 2024 16:58:00.000,286.755,13.548,1624.434843,240.046,13.560,1614.792463,131.559,8.701,1925.691836
16 Mar 2024 12:52:00.000,288.269,7.895,1999.984732,54.726,12.910,1660.271442,292.351,13.618,1613.748583
23 Mar 2024 07:30:00.000,290.348,21.211,1272.501957,70.761,7.840,1999.982971,280.040,13.123,1643.227856
28 Mar 2024 05:40:00.000,66.795,21.890,1247.695472,223.854,7.677,1999.992912,184.488,18.269,1378.094576
31 Mar 2024 07:07:00.000,261.437,32.154,964.241149,311.514,12.600,1678.360494,60.768,7.822,1999.986577
17 Mar 2024 06:09:00.000,157.546,13.727,1607.004554,334.068,57.917,652.054039,23.981,20.482,1297.887201
12 Mar 2024 11:27:00.000,16.032,53.818,683.091407,231.030,7.751,1999.991124,40.343,14.603,1563.960138
10 Mar 2024 13:13:00.000,333.904,46.101,754.133109,5.381,27.907,1063.659847,233.332,7.695,1999.986643
26 Mar 2024 05:40:00.000,280.913,21.568,1258.024240,312.954,12.888,1661.511300,294.176,12.594,1675.237635
03 Mar 2024 13:35:00.000,125.207,53.711,682.398417,278.991,7.827,1999.979387,50.655,7.842,1999.977263
11 Mar 2024 13:06:00.000,286.215,7.892,1999.990684,221.356,27.761,1063.353746,276.805,20.717,1285.276018
17 Mar 2024 14:34:00.000,214.001,11.486,1740.683992,74.826,12.732,1666.423056,60.192,15.844,1499.322331
25 Mar 2024 09:03:00.000,288.381,7.881,1999.991269,312.931,12.716,1671.118497,181.914,13.205,1631.179816
28 Mar 2024 07:17:00.000,309.011,61.555,631.830923,183.281,56.683,658.886545,247.486,10.280,1814.602289
19 Mar 2024 09:23:00.000,292.756,21.266,1271.362117,49.840,12.087,1710.028887,171.358,7.686,1999.985880
11 Mar 2024 13:13:00.000,72.108,22.323,1233.246862,207.483,33.906,926.801631,304.818,7.834,1999.992337
24 Mar 2024 05:48:00.000,287.413,59.123,645.340410,217.087,21.558,1253.376364,51.693,11.307,1756.234172
24 Mar 2024 05:46:00.000,262.512,22.026,1240.592079,53.693,7.867,1999.997987,6.403,23.429,1193.388660
02 Mar 2024 13:39:00.000,101.024,29.021,1035.740994,139.693,40.295,821.471388,325.569,37.205,867.977106
06 Mar 2024 11:41:00.000,210.762,13.098,1644.229926,192.634,7.697,1999.986342,158.504,7.692,1999.992884
24 Mar 2024 04:04:00.000,215.298,7.728,1999.984276,285.800,12.953,1655.976447,95.462,28.386,1046.248708
19 Mar 2024 06:04:00.000,150.392,29.402,1024.293522,181.564,7.671,1999.979017,137.317,7.695,1999.985400
08 Mar 2024 18:22:00.000,213.482,11.206,1756.703957,97.752,23.665,1184.033860,263.588,18.448,1374.079833
29 Mar 2024 07:14:00.000,278.787,62.766,625.197960,119.242,52.495,690.456189,54.266,7.829,1999.979771
07 Mar 2024 11:40:00.000,204.838,32.475,957.290672,198.359,19.924,1312.588910,332.622,33.198,942.159093
03 Mar 2024 18:41:00.000,125.317,8.597,1936.664820,338.527,27.253,1081.321318,243.508,7.681,1999.976229
13 Mar 2024 16:25:00.000,231.540,9.052,1905.346981,254.028,35.787,891.967973,128.100,11.552,1729.074152
19 Mar 2024 09:29:00.000,73.627,14.021,1599.167419,306.136,7.863,1999.982678,120.203,42.197,794.497323
30 Mar 2024 05:36:00.000,87.387,8.522,1948.826661,167.789,28.348,1047.929499,39.857,34.754,911.995929
01 Mar 2024 17:03:00.000,54.407,33.351,941.488055,300.472,7.854,1999.998652,156.613,10.037,1825.601216
26 Mar 2024 10:44:00.000,229.410,11.797,1722.609763,301.301,22.212,1234.550072,317.397,34.849,910.479748
29 Mar 2024 08:54:00.000,249.434,16.588,1463.387567,88.122,7.795,1999.981874,108.480,12.423,1681.973545
05 Mar 2024 16:49:00.000,299.473,35.985,892.977615,213.071,18.643,1366.528397,54.481,25.336,1132.893630
23 Mar 2024 10:58:00.000,148.132,10.562,1800.379445,29.324,30.276,1004.750760,53.959,7.834,1999.986755
27 Mar 2024 02:16:00.000,187.366,11.978,1705.812006,151.059,7.706,1999.983683,83.154,37.533,862.026487
20 Mar 2024 12:47:00.000,164.290,7.748,1999.977806,7.441,61.216,631.146241,327.385,18.605,1373.226723
14 Mar 2024 12:57:00.000,290.430,7.900,1999.974354,182.636,8.729,1923.466648,46.043,23.247,1197.410557
22 Mar 2024 10:53:00.000,284.118,7.883,1999.978929,121.439,33.276,936.921281,150.064,32.651,947.443049
31 Mar 2024 08:51:00.000,199.509,7.741,1999.997166,5.518,28.944,1036.868208,73.295,68.828,596.767203
27 Mar 2024 07:24:00.000,95.235,15.402,1523.291352,49.506,20.080,1314.039977,233.068,18.589,1367.564660
10 Mar 2024 14:59:00.000,106.681,7.812,1999.975884,161.561,16.021,1484.681958,295.301,19.052,1353.340930
08 Mar 2024 09:58:00.000,142.317,15.203,1530.449355,189.684,47.382,735.907116,305.641,13.617,1617.433962
12 Mar 2024 09:48:00.000,93.631,36.164,889.792007,54.796,8.529,1948.982649,259.639,7.749,1999.983541
15 Mar 2024 09:35:00.000,263.066,21.992,1243.382244,62.219,14.320,1580.258029,326.110,19.055,1353.527212
26 Mar 2024 02:19:00.000,181.051,7.698,1999.983776,55.921,7.867,1999.983748,66.830,25.120,1137.821036
13 Mar 2024 09:42:00.000,234.394,35.835,894.412686,313.024,12.865,1662.235610,288.989,7.804,1999.982126
08 Mar 2024 11:37:00.000,224.857,35.287,903.959795,300.740,13.676,1614.461506,324.516,33.449,937.062821
11 Mar 2024 16:33:00.000,192.422,17.565,1414.888778,231.465,38.759,844.582730,195.526,32.301,956.419879
16 Mar 2024 14:35:00.000,242.537,14.977,1543.545078,112.331,42.313,793.713887,262.762,34.840,908.709975
11 Mar 2024 09:51:00.000,101.126,28.698,1044.203362,303.021,12.536,1679.051321,60.889,7.802,1999.975536
06 Mar 2024 15:04:00.000,294.682,21.217,1273.190071,97.780,9.965,1839.024745,71.834,13.749,1607.818618
11 Mar 2024 11:25:00.000,262.586,7.849,1999.991129,264.430,13.336,1628.121375,296.493,7.826,1999.984667
20 Mar 2024 11:08:00.000,114.862,7.813,1999.990586,154.730,19.088,1347.963291,64.093,15.690,1506.839889
11 Mar 2024 14:56:00.000,115.413,9.235,1893.644187,264.239,34.924,906.838783,316.138,12.400,1689.012938
15 Mar 2024 07:59:00.000,90.367,17.100,1442.099503,137.481,7.726,1999.983134,212.101,9.592,1860.770122
06 Mar 2024 13:25:00.000,290.221,58.922,647.367578,302.708,13.707,1613.195467,309.302,17.821,1406.701466
19 Mar 2024 07:42:00.000,257.254,22.132,1237.448022,207.924,13.094,1640.837879,7.755,24.143,1170.115223
20 Mar 2024 07:42:00.000,19.220,61.458,632.905721,266.082,13.397,1628.524323,132.855,41.458,804.793439
20 Mar 2024 06:00:00.000,193.949,30.070,1008.185323,259.802,29.879,1013.060599,329.169,59.620,639.788757
08 Mar 2024 11:41:00.000,78.591,24.310,1167.622749,59.011,42.432,794.518124,60.516,7.828,1999.986563
10 Mar 2024 16:36:00.000,191.906,25.815,1117.604083,334.047,29.771,1016.522643,61.087,25.463,1127.009431
03 Mar 2024 16:57:00.000,66.873,35.830,895.143388,325.970,23.954,1177.885053,146.852,12.560,1670.167538
17 Mar 2024 11:17:00.000,91.462,7.857,1999.990421,51.095,13.699,1614.527400,344.419,24.783,1149.991321
22 Mar 2024 07:40:00.000,72.425,8.415,1960.049315,53.952,7.856,1999.989602,359.764,40.562,818.305984
31 Mar 2024 05:29:00.000,41.333,57.340,656.620485,278.307,20.579,1292.874312,62.793,9.235,1894.603985
29 Mar 2024 05:38:00.000,78.075,14.075,1594.267648,348.899,27.213,1080.706347,55.694,25.317,1130.587887
05 Mar 2024 11:48:00.000,144.845,25.643,1124.223804,53.637,7.843,1999.999508,322.807,23.687,1183.820608
25 Mar 2024 07:30:00.000,80.998,14.291,1583.068139,38.621,18.120,1395.944137,43.672,12.398,1686.406512
18 Mar 2024 09:27:00.000,299.860,32.669,956.158721,304.807,7.862,1999.990454,246.343,13.598,1613.353858
18 Mar 2024 06:11:00.000,92.672,9.903,1850.386675,267.545,32.374,958.319382,79.619,8.815,1923.885538
31 Mar 2024 02:10:00.000,73.312,15.575,1514.348615,256.163,7.749,1999.999788,53.551,11.372,1750.206465
11 Mar 2024 13:11:00.000,27.868,48.281,731.420719,358.016,25.215,1139.113913,140.173,15.531,1509.004365
08 Mar 2024 16:45:00.000,133.221,13.988,1593.385327,141.163,25.701,1120.045673,240.305,36.322,882.629447
25 Mar 2024 07:29:00.000,74.742,22.495,1226.748071,224.410,21.844,1240.759774,71.470,7.789,1999.990302
26 Mar 2024 04:01:00.000,222.859,35.003,907.036969,340.113,23.214,1201.535958,308.850,7.839,1999.982904
01 Mar 2024 20:20:00.000,269.560,12.742,1667.634301,340.723,25.278,1135.932479,301.830,7.817,1999.995151
15 Mar 2024 11:23:00.000,79.906,8.282,1969.347685,38.073,18.192,1392.139933,50.355,24.456,1157.705347
11 Mar 2024 09:52:00.000,88.128,19.342,1345.025724,318.041,34.526,916.348636,50.795,7.841,1999.989870
25 Mar 2024 07:22:00.000,287.366,7.871,1999.972403,132.534,20.105,1306.087248,111.569,7.737,2000.000111
24 Mar 2024 09:07:00.000,290.224,13.764,1613.058167,143.007,13.180,1633.741059,274.533,12.636,1668.743943
05 Mar 2024 13:33:00.000,69.843,9.469,1883.512074,338.806,22.901,1211.182013,309.344,7.838,1999.978404
23 Mar 2024 10:57:00.000,155.769,16.577,1461.821402,276.463,13.190,1641.359476,315.178,12.309,1694.404472
25 Mar 2024 05:43:00.000,272.524,21.812,1248.764453,138.242,40.399,820.592478,133.024,15.056,1532.916918
09 Mar 2024 11:34:00.000,244.285,36.236,887.894127,45.057,13.960,1600.905404,214.738,34.888,907.235646
31 Mar 2024 05:33:00.000,93.810,8.848,1923.883308,56.824,8.219,1972.908119,325.978,22.962,1206.665753
28 Mar 2024 02:18:00.000,104.117,20.562,1292.794352,164.765,10.721,1785.461154,60.785,24.505,1156.972780
18 Mar 2024 07:43:00.000,245.983,7.801,1999.984822,318.826,20.476,1299.179230,88.503,11.285,1754.346868
26 Mar 2024 09:09:00.000,128.795,7.786,1999.983873,262.509,11.823,1720.635140,23.739,20.459,1297.939280
05 Mar 2024 15:14:00.000,75.935,8.198,1974.807724,312.509,26.514,1100.864864,49.838,11.283,1755.771053
18 Mar 2024 12:52:00.000,163.831,27.566,1070.631091,46.971,19.155,1350.693327,282.737,7.784,1999.989061
25 Mar 2024 07:32:00.000,85.025,7.862,1999.981124,254.389,13.627,1614.558472,203.933,20.480,1290.713531
31 Mar 2024 03:49:00.000,49.495,34.802,913.404345,54.125,7.870,1999.997860,130.445,19.016,1350.511975
24 Mar 2024 10:49:00.000,254.436,17.787,1409.461189,320.730,40.846,816.242807,10.568,24.549,1156.920540
20 Mar 2024 11:08:00.000,114.963,9.293,1890.643561,152.343,9.788,1847.774157,358.858,22.915,1209.802608
26 Mar 2024 05:44:00.000,49.535,35.487,901.808216,4.958,33.208,942.231782,70.682,15.784,1499.702645
09 Mar 2024 15:00:00.000,92.186,24.668,1154.973244,299.794,7.837,1999.982054,103.403,8.397,1950.707652
11 Mar 2024 11:26:00.000,264.766,13.614,1619.741814,303.756,12.512,1682.974364,257.667,17.346,1424.477270
13 Mar 2024 11:23:00.000,324.992,47.829,736.025032,359.664,25.121,1139.998180,277.405,7.774,1999.991343
05 Mar 2024 18:32:00.000,169.379,23.328,1192.800025,32.573,19.726,1329.017601,39.893,35.216,903.793441
07 Mar 2024 11:46:00.000,75.397,7.886,1999.977742,301.735,22.164,1236.680209,46.518,17.105,1437.863652
15 Mar 2024 08:00:00.000,82.795,10.947,1782.325308,254.502,16.861,1446.865428,63.008,7.814,1999.990761
10 Mar 2024 09:54:00.000,104.151,21.402,1264.350174,305.639,7.870,1999.985317,316.285,17.263,1430.434222
28 Mar 2024 05:42:00.000,77.602,7.865,1999.990418,161.734,14.875,1543.400967,58.237,7.831,1999.999921
01 Mar 2024 16:59:00.000,293.142,21.313,1268.829843,122.935,25.444,1127.905173,99.960,8.002,1979.652621
17 Mar 2024 09:28:00.000,275.725,13.510,1626.275058,295.930,7.847,1999.983496,71.501,13.870,1602.111050
20 Mar 2024 12:40:00.000,270.470,7.861,1999.986812,51.297,13.861,1605.547769,49.089,18.179,1391.269075
19 Mar 2024 12:48:00.000,191.607,26.234,1106.693189,41.955,18.614,1374.292115,249.128,10.493,1803.140345
29 Mar 2024 02:17:00.000,77.797,7.844,1999.984966,324.227,33.196,942.634779,178.806,27.737,1062.226522
03 Mar 2024 20:14:00.000,260.092,7.807,1999.996430,305.620,7.869,1999.999970,120.373,25.368,1127.464457
13 Mar 2024 13:02:00.000,296.753,21.853,1250.648300,34.556,18.907,1362.888972,77.685,10.611,1798.322667
13 Mar 2024 09:46:00.000,75.188,25.263,1138.845260,333.525,34.163,925.196770,329.181,31.936,967.154230
11 Mar 2024 16:31:00.000,231.015,19.512,1334.055089,305.403,13.667,1616.842536,103.758,7.747,1999.979273
30 Mar 2024 08:53:00.000,205.202,13.888,1598.402098,182.756,11.892,1708.564063,225.820,13.449,1619.207951
14 Mar 2024 14:38:00.000,279.636,7.877,1999.982986,54.305,57.735,651.802318,283.939,21.438,1259.479854
07 Mar 2024 13:18:00.000,266.280,7.855,1999.984718,145.067,7.698,1999.989881,51.492,19.184,1348.245795
09 Mar 2024 15:02:00.000,98.402,9.091,1906.133920,267.284,34.717,912.901797,148.853,7.694,1999.971716
04 Mar 2024 18:29:00.000,283.786,7.864,1999.996807,293.089,7.851,1999.984770,293.449,13.587,1617.041257
20 Mar 2024 07:45:00.000,66.840,15.387,1527.163415,92.717,13.524,1620.174365,177.413,11.486,1730.390048
15 Mar 2024 12:58:00.000,290.927,36.574,883.476645,99.412,13.566,1616.112163,36.075,16.310,1477.898694
19 Mar 2024 12:51:00.000,151.371,7.757,1999.999859,178.307,18.467,1370.713372,341.544,21.137,1272.224236
12 Mar 2024 08:06:00.000,147.994,12.099,1702.991030,160.675,32.727,949.630215,308.776,7.837,1999.977463
17 Mar 2024 11:14:00.000,70.848,36.963,876.944566,274.811,33.652,931.739531,280.565,13.149,1641.551518
31 Mar 2024 02:09:00.000,75.988,25.005,1143.736662,9.157,28.255,1053.641533,55.853,7.814,2000.000024
04 Mar 2024 13:28:00.000,241.055,13.714,1611.581644,306.086,27.858,1064.315474,209.385,60.169,635.749182
07 Mar 2024 13:27:00.000,70.144,7.888,1999.983674,26.679,23.733,1184.599465,299.298,28.797,1039.086649
22 Mar 2024 04:18:00.000,93.129,7.833,1999.982958,318.605,34.587,916.449295,56.880,15.765,1503.571557
01 Mar 2024 18:47:00.000,106.775,9.291,1888.842146,105.741,8.730,1928.995416,70.433,15.686,1506.136467
23 Mar 2024 09:14:00.000,57.254,67.122,606.091426,207.888,13.734,1602.590592,26.065,24.393,1162.017918
11 Mar 2024 09:48:00.000,194.679,30.412,1001.488407,87.156,15.081,1537.539750,343.474,21.337,1265.806677
16 Mar 2024 07:51:00.000,216.636,21.180,1269.493175,301.847,7.833,1999.993073,93.682,7.768,1999.988393
09 Mar 2024 13:16:00.000,328.450,46.702,747.610040,266.044,7.796,1999.979654,57.411,74.582,579.122066
15 Mar 2024 14:42:00.000,175.817,16.768,1451.864144,246.919,7.768,1999.993792,87.569,13.676,1609.554307
21 Mar 2024 06:00:00.000,82.586,22.823,1214.856443,199.219,20.077,1308.342732,181.602,58.734,644.181898
08 Mar 2024 15:04:00.000,88.210,14.808,1554.393997,106.356,24.833,1145.489573,133.814,14.913,1540.457588
07 Mar 2024 11:42:00.000,127.067,45.892,754.767358,121.455,35.356,900.688621,85.083,7.780,1999.990189
10 Mar 2024 09:51:00.000,176.345,25.645,1123.621974,219.765,61.764,628.795090,257.671,11.281,1752.356540
30 Mar 2024 07:17:00.000,123.571,7.786,1999.978544,261.197,7.773,1999.970427,316.486,12.743,1668.222906
20 Mar 2024 12:43:00.000,231.586,19.780,1324.264331,104.781,24.789,1148.420838,51.141,7.822,1999.980673
01 Mar 2024 20:21:00.000,258.571,18.560,1373.968596,138.300,73.743,581.854515,175.460,17.066,1432.703380
19 Mar 2024 09:21:00.000,282.547,7.877,1999.975228,40.179,18.031,1398.054227,119.517,25.560,1123.037626
12 Mar 2024 13:03:00.000,288.645,7.897,1999.992511,184.457,12.014,1704.588498,34.868,26.551,1098.007399
18 Mar 2024 12:48:00.000,268.981,20.506,1298.572463,81.946,7.780,1999.981492,51.146,52.773,686.561666
22 Mar 2024 05:54:00.000,215.817,60.273,638.000643,52.749,14.613,1565.228128,159.762,33.587,929.551523
17 Mar 2024 07:49:00.000,223.978,35.158,905.712266,232.258,18.477,1374.498333,291.582,30.501,998.346791
06 Mar 2024 15:05:00.000,306.806,32.445,960.722455,295.908,19.294,1345.181748,160.271,16.810,1445.343948
25 Mar 2024 07:24:00.000,296.785,21.456,1263.777924,207.141,7.724,1999.991590,104.482,8.489,1943.571624
29 Mar 2024 05:33:00.000,307.876,32.776,952.792238,323.118,19.145,1352.190816,45.736,45.047,762.168940
17 Mar 2024 14:36:00.000,189.636,7.740,1999.993480,310.702,62.487,624.584162,330.405,31.783,970.801778
29 Mar 2024 07:18:00.000,114.854,15.798,1501.430966,36.634,18.365,1384.618033,50.821,7.823,1999.990206
14 Mar 2024 14:44:00.000,169.102,23.697,1182.321207,289.207,7.801,1999.983312,297.312,7.824,1999.991237
18 Mar 2024 07:46:00.000,243.393,36.475,883.248087,105.577,7.778,1999.978075,5.670,35.977,890.487738
06 Mar 2024 13:30:00.000,69.197,9.204,1902.462354,259.847,13.472,1623.143286,115.543,7.699,1999.991402
19 Mar 2024 06:00:00.000,209.778,7.739,1999.979245,279.787,7.791,1999.991106,214.237,19.262,1339.445342
18 Mar 2024 12:46:00.000,282.048,7.884,1999.982196,122.242,7.726,1999.981156,7.698,26.832,1089.957569
08 Mar 2024 13:15:00.000,272.721,7.868,1999.982608,76.157,18.315,1384.555342,2.937,32.265,960.233117
20 Mar 2024 10:59:00.000,289.214,7.893,1999.981514,204.470,11.038,1765.376645,86.524,11.910,1713.121562
11 Mar 2024 13:15:00.000,82.742,7.867,1999.975177,125.498,10.796,1784.140175,42.452,16.281,1478.653683
30 Mar 2024 02:12:00.000,83.044,22.670,1218.183098,43.894,14.529,1569.725021,50.795,8.133,1977.190301
02 Mar 2024 15:22:00.000,69.742,7.876,2000.000015,29.963,21.681,1253.819286,58.000,7.824,1999.986309
04 Mar 2024 15:12:00.000,325.498,47.769,736.141088,286.426,7.839,1999.987967,326.290,19.068,1354.087415
07 Mar 2024 11:45:00.000,79.042,13.580,1623.129534,195.271,30.889,988.338194,130.900,8.799,1918.573322
08 Mar 2024 15:05:00.000,91.759,7.840,1999.975690,340.864,25.266,1137.564526,58.743,12.231,1697.721588
31 Mar 2024 08:48:00.000,234.419,9.337,1885.078961,71.964,7.838,1999.990379,134.942,14.673,1549.853741
28 Mar 2024 02:17:00.000,123.394,26.596,1095.538351,72.090,17.025,1443.381693,283.280,21.396,1260.996883
04 Mar 2024 15:08:00.000,275.697,7.867,1999.980269,293.361,7.840,1999.982521,157.857,34.485,914.150332
27 Mar 2024 03:55:00.000,245.477,7.769,1999.978718,175.168,11.434,1740.223159,308.903,7.815,1999.982712
06 Mar 2024 13:27:00.000,56.197,40.519,822.793040,279.723,21.183,1268.897233,203.848,7.694,1999.983497
03 Mar 2024 15:16:00.000,49.521,36.602,882.849747,306.111,7.836,1999.984004,301.620,12.339,1691.141365
16 Mar 2024 06:12:00.000,161.354,7.738,2000.000019,29.897,21.872,1247.917321,44.051,12.295,1695.332576
06 Mar 2024 15:11:00.000,80.096,8.281,1968.042738,303.722,7.859,1999.984899,234.494,19.296,1338.224359
31 Mar 2024 00:30:00.000,93.681,7.801,1999.984116,132.130,7.741,1999.999974,17.079,21.378,1262.770314
30 Mar 2024 02:14:00.000,74.191,7.849,1999.980553,56.636,8.242,1971.068344,33.141,24.638,1154.400048
01 Mar 2024 18:44:00.000,100.578,42.127,798.618897,16.403,24.029,1175.449197,5.493,29.103,1032.097472
18 Mar 2024 09:31:00.000,63.534,22.237,1236.979729,29.859,21.810,1250.396272,114.529,59.235,642.250042
26 Mar 2024 05:43:00.000,17.289,51.350,702.254922,56.581,7.866,1999.980199,82.336,38.144,853.656554
02 Mar 2024 17:02:00.000,78.772,14.217,1585.891419,139.737,23.523,1186.402441,77.407,21.917,1242.631541
15 Mar 2024 12:57:00.000,290.420,22.391,1231.333547,282.251,13.244,1637.772351,249.618,15.635,1503.122138
23 Mar 2024 04:13:00.000,121.064,22.454,1224.182111,268.172,19.459,1336.319733,70.088,7.798,1999.996731
17 Mar 2024 14:31:00.000,254.154,7.828,1999.994038,216.189,21.470,1254.773465,311.025,35.633,895.105406
06 Mar 2024 16:44:00.000,289.989,13.813,1610.119374,55.273,15.294,1526.826726,285.411,13.358,1629.232851
05 Mar 2024 11:52:00.000,84.919,7.868,1999.971545,50.339,13.074,1649.187514,188.466,12.199,1691.189554
31 Mar 2024 03:45:00.000,284.135,21.299,1267.008130,299.929,13.674,1613.933444,39.378,17.163,1437.374837
12 Mar 2024 13:10:00.000,78.685,23.033,1208.641306,5.615,58.792,646.565272,65.143,7.821,1999.984151
09 Mar 2024 14:56:00.000,302.820,35.309,905.528798,349.645,27.032,1087.673438,58.756,7.819,1999.974419
14 Mar 2024 14:40:00.000,264.144,19.637,1332.071250,76.158,10.239,1825.955109,131.241,7.711,1999.999813
04 Mar 2024 13:32:00.000,108.199,69.003,598.541939,148.740,11.808,1715.752963,316.531,12.674,1670.997584
31 Mar 2024 05:24:00.000,289.932,7.857,1999.975785,253.802,13.569,1616.189168,261.844,61.658,626.809380
24 Mar 2024 07:27:00.000,294.483,21.304,1269.262673,144.505,7.722,1999.989992,45.515,11.837,1721.686134
14 Mar 2024 11:25:00.000,71.767,14.076,1596.348565,38.434,18.144,1395.415629,174.424,16.864,1439.966847
18 Mar 2024 09:28:00.000,328.398,46.842,746.087236,60.848,25.577,1124.980979,64.463,15.623,1509.099296
08 Mar 2024 10:01:00.000,99.816,8.731,1933.534639,312.591,13.030,1653.404745,301.355,7.809,1999.990737
27 Mar 2024 09:02:00.000,188.461,37.707,862.105206,340.999,24.358,1165.438597,194.594,12.151,1691.870707
23 Mar 2024 07:33:00.000,21.000,47.201,742.040060,54.985,7.844,1999.992596,61.758,42.284,794.063495
