Time (UTCG),Azimuth (deg),Elevation (deg),Range (km)
13 Mar 2024 14:49:00.000,138.551,13.101,1643.603883
22 Mar 2024 05:59:00.000,71.767,9.203,1901.967995
30 Mar 2024 08:49:00.000,261.811,7.826,1999.993704
29 Mar 2024 05:32:00.000,295.809,21.370,1265.926928
13 Mar 2024 11:21:00.000,284.945,21.407,1266.086406
03 Mar 2024 16:54:00.000,308.005,33.608,936.886982
25 Mar 2024 02:24:00.000,159.864,7.709,1999.991288
17 Mar 2024 12:50:00.000,282.701,13.635,1620.346442
31 Mar 2024 02:11:00.000,71.912,9.177,1901.570556
05 Mar 2024 13:30:00.000,66.382,42.721,793.146858
05 Mar 2024 15:12:00.000,65.357,21.950,1246.090342
12 Mar 2024 08:07:00.000,132.992,12.341,1689.562364
22 Mar 2024 09:21:00.000,94.672,7.850,1999.969796
31 Mar 2024 03:46:00.000,295.572,32.901,949.244275
12 Mar 2024 13:11:00.000,84.575,14.587,1567.135236
05 Mar 2024 18:28:00.000,263.699,19.567,1333.458337
29 Mar 2024 08:53:00.000,262.118,12.130,1704.877476
13 Mar 2024 09:39:00.000,241.680,7.805,1999.991280
14 Mar 2024 14:41:00.000,247.792,27.332,1078.352133
05 Mar 2024 13:31:00.000,68.365,25.774,1123.721379
21 Mar 2024 04:16:00.000,160.829,10.252,1818.195246
08 Mar 2024 16:41:00.000,237.096,49.232,720.143845
11 Mar 2024 11:30:00.000,18.187,61.238,634.480521
13 Mar 2024 13:08:00.000,91.803,15.170,1535.939151
16 Mar 2024 14:36:00.000,225.785,17.002,1442.857054
17 Mar 2024 06:14:00.000,97.828,7.838,1999.980123
03 Mar 2024 17:01:00.000,88.668,7.832,1999.983701
02 Mar 2024 13:42:00.000,77.203,7.872,1999.990701
09 Mar 2024 13:12:00.000,278.228,7.878,1999.982331
27 Mar 2024 05:37:00.000,281.365,13.445,1628.551580
07 Mar 2024 18:27:00.000,179.315,10.295,1814.531369
12 Mar 2024 08:04:00.000,173.311,7.744,1999.990534
05 Mar 2024 13:32:00.000,69.270,16.008,1495.619030
03 Mar 2024 20:17:00.000,219.525,13.924,1595.303049
26 Mar 2024 04:07:00.000,73.025,8.845,1926.702318
02 Mar 2024 11:58:00.000,127.691,7.792,1999.996610
17 Mar 2024 06:12:00.000,110.830,11.678,1731.740823
29 Mar 2024 02:15:00.000,88.658,18.854,1362.255191
16 Mar 2024 11:16:00.000,30.655,49.667,718.211663
22 Mar 2024 11:01:00.000,137.970,13.193,1639.227956
13 Mar 2024 14:42:00.000,279.981,13.454,1630.048395
19 Mar 2024 11:05:00.000,295.953,36.370,887.060402
03 Mar 2024 20:16:00.000,235.246,13.140,1640.730108
30 Mar 2024 03:55:00.000,70.613,7.865,1999.982429
25 Mar 2024 05:41:00.000,265.598,7.819,1999.999988
20 Mar 2024 06:02:00.000,127.204,38.255,853.849336
10 Mar 2024 14:57:00.000,103.761,25.606,1126.352379
07 Mar 2024 15:03:00.000,336.782,48.352,730.467382
08 Mar 2024 09:56:00.000,172.192,11.080,1765.898615
20 Mar 2024 06:03:00.000,101.533,28.405,1050.621864
01 Mar 2024 18:38:00.000,290.218,7.874,1999.974017
02 Mar 2024 15:13:00.000,262.858,7.842,1999.991503
25 Mar 2024 09:04:00.000,287.211,13.761,1612.847526
30 Mar 2024 00:31:00.000,117.135,10.225,1821.947061
23 Mar 2024 10:54:00.000,221.508,33.542,936.110684
10 Mar 2024 11:31:00.000,261.604,36.080,891.114866
16 Mar 2024 13:01:00.000,119.921,9.091,1904.150274
19 Mar 2024 06:07:00.000,91.853,14.668,1561.734312
07 Mar 2024 11:41:00.000,175.693,45.816,755.156933
31 Mar 2024 00:24:00.000,178.608,11.467,1736.626637
22 Mar 2024 07:35:00.000,324.709,47.973,734.015817
22 Mar 2024 12:39:00.000,206.563,8.495,1944.418256
25 Mar 2024 04:10:00.000,75.739,7.863,1999.985556
13 Mar 2024 08:02:00.000,167.337,15.307,1523.602081
16 Mar 2024 07:52:00.000,204.003,32.284,960.707835
22 Mar 2024 09:12:00.000,289.994,7.887,1999.999912
31 Mar 2024 00:26:00.000,148.377,17.095,1434.219437
02 Mar 2024 16:57:00.000,307.816,32.655,955.852803
14 Mar 2024 14:45:00.000,156.334,16.364,1471.341863
10 Mar 2024 16:37:00.000,173.047,19.954,1314.492367
04 Mar 2024 16:55:00.000,87.417,24.075,1172.911903
22 Mar 2024 06:00:00.000,71.542,7.883,1999.977380
31 Mar 2024 02:08:00.000,82.562,40.882,815.179229
04 Mar 2024 16:50:00.000,296.729,21.905,1247.737426
09 Mar 2024 13:15:00.000,300.051,32.572,958.274923
03 Mar 2024 13:30:00.000,232.469,7.793,1999.991431
23 Mar 2024 07:29:00.000,284.054,13.464,1628.781631
26 Mar 2024 07:24:00.000,36.747,54.260,678.957390
13 Mar 2024 09:45:00.000,80.990,41.422,810.072630
27 Mar 2024 02:15:00.000,196.252,7.700,2000.000023
07 Mar 2024 16:44:00.000,259.108,59.307,644.116020
06 Mar 2024 15:11:00.000,80.358,7.860,1999.990562
05 Mar 2024 11:44:00.000,204.434,7.761,1999.987924
10 Mar 2024 14:54:00.000,306.258,61.877,630.495809
14 Mar 2024 13:02:00.000,58.895,67.549,604.493945
22 Mar 2024 12:37:00.000,232.892,9.197,1896.012185
18 Mar 2024 06:07:00.000,158.156,20.255,1303.378094
23 Mar 2024 09:11:00.000,294.610,22.067,1242.350229
24 Mar 2024 05:45:00.000,259.836,13.637,1615.688606
02 Mar 2024 18:40:00.000,142.820,71.964,587.526461
23 Mar 2024 09:18:00.000,102.068,7.835,1999.990395
05 Mar 2024 18:29:00.000,247.224,27.131,1082.435234
21 Mar 2024 05:56:00.000,213.457,33.808,929.867996
26 Mar 2024 02:25:00.000,99.267,8.098,1977.665295
11 Mar 2024 11:28:00.000,276.032,34.947,911.676701
16 Mar 2024 07:53:00.000,174.868,45.293,760.623445
26 Mar 2024 04:03:00.000,121.776,59.755,640.687909
24 Mar 2024 10:52:00.000,192.199,22.071,1237.180036
07 Mar 2024 13:25:00.000,61.714,23.887,1181.567147
18 Mar 2024 09:33:00.000,73.952,8.328,1966.772433
02 Mar 2024 20:19:00.000,230.633,19.283,1341.714885
30 Mar 2024 03:53:00.000,61.440,23.526,1191.486225
03 Mar 2024 11:56:00.000,106.739,8.786,1928.191369
24 Mar 2024 07:25:00.000,284.338,7.866,1999.990592
22 Mar 2024 07:38:00.000,62.393,22.503,1227.376903
09 Mar 2024 09:59:00.000,92.688,10.133,1835.498255
14 Mar 2024 09:37:00.000,250.968,13.683,1614.112709
17 Mar 2024 14:33:00.000,228.607,11.571,1736.622815
21 Mar 2024 11:02:00.000,140.580,38.352,852.749356
19 Mar 2024 06:08:00.000,82.354,7.866,1999.983090
28 Mar 2024 07:21:00.000,104.411,15.843,1500.235806
06 Mar 2024 13:24:00.000,269.590,35.737,897.175036
06 Mar 2024 18:31:00.000,158.483,7.718,1999.985112
04 Mar 2024 16:56:00.000,92.146,15.115,1537.139347
15 Mar 2024 13:04:00.000,110.640,9.320,1888.940056
04 Mar 2024 16:58:00.000,95.314,7.820,1999.978158
01 Mar 2024 16:57:00.000,282.881,7.870,1999.976226
09 Mar 2024 09:53:00.000,188.898,12.151,1699.110017
14 Mar 2024 13:01:00.000,317.999,59.642,643.348265
30 Mar 2024 07:12:00.000,172.808,60.216,638.240583
28 Mar 2024 09:01:00.000,160.146,14.448,1568.223789
08 Mar 2024 13:20:00.000,16.970,51.036,705.812607
20 Mar 2024 11:05:00.000,119.586,42.182,799.021778
09 Mar 2024 13:14:00.000,288.075,21.254,1271.819135
15 Mar 2024 09:36:00.000,268.827,35.495,901.413692
19 Mar 2024 07:48:00.000,68.193,15.901,1501.248511
24 Mar 2024 07:32:00.000,69.139,21.998,1244.505599
02 Mar 2024 15:17:00.000,301.091,55.973,666.404946
04 Mar 2024 13:36:00.000,71.368,7.884,1999.979881
15 Mar 2024 13:01:00.000,109.436,42.423,796.058037
18 Mar 2024 11:13:00.000,95.745,15.394,1524.418965
15 Mar 2024 11:16:00.000,294.575,21.248,1272.493782
13 Mar 2024 16:26:00.000,218.287,9.177,1894.922819
22 Mar 2024 07:39:00.000,68.680,14.310,1583.436237
12 Mar 2024 09:44:00.000,224.558,21.565,1256.397180
13 Mar 2024 16:24:00.000,243.842,7.800,1999.995406
26 Mar 2024 05:39:00.000,275.418,13.586,1620.046451
30 Mar 2024 08:55:00.000,179.829,8.173,1966.822307
10 Mar 2024 09:53:00.000,124.034,27.705,1068.441089
13 Mar 2024 11:24:00.000,18.141,49.185,722.868558
03 Mar 2024 13:32:00.000,225.053,21.703,1251.378475
04 Mar 2024 18:37:00.000,138.959,12.958,1650.054045
14 Mar 2024 07:59:00.000,167.013,23.019,1204.777722
11 Mar 2024 14:52:00.000,140.592,72.263,587.463509
06 Mar 2024 16:51:00.000,110.839,15.811,1500.263140
16 Mar 2024 11:11:00.000,287.504,7.893,1999.975765
05 Mar 2024 13:24:00.000,250.885,7.826,1999.984018
26 Mar 2024 05:38:00.000,272.111,7.831,1999.991576
02 Mar 2024 20:23:00.000,167.937,8.938,1907.987996
22 Mar 2024 04:16:00.000,114.665,14.880,1547.351470
24 Mar 2024 05:54:00.000,69.565,7.884,1999.990121
24 Mar 2024 09:08:00.000,290.677,22.283,1234.455813
08 Mar 2024 13:19:00.000,320.694,49.172,722.686273
05 Mar 2024 18:33:00.000,156.684,16.115,1481.638079
10 Mar 2024 09:52:00.000,151.157,29.853,1014.608513
04 Mar 2024 11:54:00.000,92.333,7.854,1999.986852
21 Mar 2024 09:18:00.000,308.197,33.618,937.373369
19 Mar 2024 11:07:00.000,76.123,71.693,589.813474
12 Mar 2024 16:31:00.000,190.699,10.659,1791.670750
12 Mar 2024 16:30:00.000,204.360,13.141,1639.948411
16 Mar 2024 12:58:00.000,130.954,40.682,818.795811
01 Mar 2024 20:27:00.000,153.507,8.568,1935.557588
24 Mar 2024 09:09:00.000,291.466,36.390,886.215830
04 Mar 2024 15:15:00.000,62.577,22.414,1229.941416
07 Mar 2024 10:03:00.000,123.214,9.460,1878.191970
29 Mar 2024 07:10:00.000,289.305,7.868,1999.987333
06 Mar 2024 13:26:00.000,23.801,65.430,613.521080
12 Mar 2024 11:25:00.000,287.589,33.792,933.728038
12 Mar 2024 16:27:00.000,249.692,10.897,1781.409303
18 Mar 2024 12:51:00.000,188.757,37.014,873.645664
03 Mar 2024 11:51:00.000,174.063,7.750,1999.992690
03 Mar 2024 11:52:00.000,162.564,10.447,1807.455197
10 Mar 2024 09:48:00.000,210.337,7.763,1999.988501
09 Mar 2024 16:36:00.000,268.485,20.481,1298.676431
18 Mar 2024 07:50:00.000,71.863,25.500,1131.673398
10 Mar 2024 16:32:00.000,269.852,12.785,1666.993032
23 Mar 2024 10:53:00.000,248.288,27.632,1070.585720
13 Mar 2024 09:44:00.000,110.459,68.829,599.348176
25 Mar 2024 04:08:00.000,85.886,20.988,1278.970357
04 Mar 2024 13:30:00.000,235.084,36.100,889.770315
17 Mar 2024 12:56:00.000,138.306,22.428,1225.703032
01 Mar 2024 20:23:00.000,217.067,27.774,1063.506658
19 Mar 2024 12:46:00.000,242.092,25.052,1142.649592
31 Mar 2024 07:05:00.000,280.604,13.462,1627.803268
29 Mar 2024 08:55:00.000,232.084,20.097,1310.991056
28 Mar 2024 07:16:00.000,296.395,36.067,891.324422
07 Mar 2024 16:45:00.000,163.185,65.833,610.296214
02 Mar 2024 18:38:00.000,284.769,36.305,886.459642
12 Mar 2024 13:07:00.000,335.978,49.860,716.408269
27 Mar 2024 03:57:00.000,244.287,22.086,1236.431944
08 Mar 2024 16:40:00.000,265.952,33.594,935.900504
18 Mar 2024 07:47:00.000,236.384,63.124,623.454724
19 Mar 2024 11:03:00.000,291.233,13.828,1610.224170
14 Mar 2024 08:02:00.000,104.008,17.771,1410.519671
27 Mar 2024 04:00:00.000,92.498,73.503,583.256076
31 Mar 2024 02:06:00.000,213.842,59.582,640.866821
19 Mar 2024 07:43:00.000,260.825,36.025,891.418419
08 Mar 2024 16:43:00.000,150.618,34.490,916.946073
11 Mar 2024 11:29:00.000,299.774,55.893,667.459048
07 Mar 2024 16:40:00.000,288.178,7.884,1999.989749
26 Mar 2024 10:45:00.000,214.645,11.809,1720.718811
07 Mar 2024 16:41:00.000,286.850,13.741,1613.920857
13 Mar 2024 08:00:00.000,190.241,7.742,1999.976000
04 Mar 2024 11:49:00.000,167.889,15.461,1516.187391
24 Mar 2024 09:12:00.000,108.311,42.605,793.631097
02 Mar 2024 18:39:00.000,273.888,62.326,627.000929
10 Mar 2024 11:30:00.000,257.806,22.184,1236.564175
31 Mar 2024 07:04:00.000,284.344,7.857,1999.981168
26 Mar 2024 07:20:00.000,292.312,13.592,1622.096869
13 Mar 2024 13:05:00.000,42.116,58.363,651.097100
11 Mar 2024 14:54:00.000,117.316,25.356,1133.004671
02 Mar 2024 20:20:00.000,210.787,19.758,1321.474678
19 Mar 2024 07:49:00.000,69.414,9.409,1888.272779
21 Mar 2024 12:42:00.000,204.589,13.471,1622.309757
30 Mar 2024 00:32:00.000,105.348,7.793,1998.896205
13 Mar 2024 09:43:00.000,218.026,60.393,638.107362
16 Mar 2024 06:14:00.000,135.522,9.925,1843.548417
04 Mar 2024 20:15:00.000,204.178,7.715,1999.997646
16 Mar 2024 11:14:00.000,308.305,33.114,947.628365
20 Mar 2024 09:20:00.000,295.948,21.416,1265.993248
30 Mar 2024 05:32:00.000,33.200,51.311,702.289460
02 Mar 2024 15:15:00.000,268.878,21.981,1243.776780
19 Mar 2024 11:04:00.000,292.777,22.344,1232.991383
18 Mar 2024 12:54:00.000,139.868,7.769,1999.990639
23 Mar 2024 10:55:00.000,190.542,31.574,975.687276
21 Mar 2024 09:17:00.000,297.305,21.627,1258.331006
06 Mar 2024 11:42:00.000,201.634,19.919,1317.634383
27 Mar 2024 07:21:00.000,47.418,61.914,630.051505
09 Mar 2024 11:33:00.000,245.618,22.175,1236.122871
24 Mar 2024 10:54:00.000,164.118,11.872,1715.956874
05 Mar 2024 18:27:00.000,273.412,13.044,1651.331788
09 Mar 2024 16:37:00.000,253.259,29.665,1019.627360
26 Mar 2024 05:46:00.000,67.664,14.501,1572.424017
10 Mar 2024 11:37:00.000,69.384,9.384,1890.245017
05 Mar 2024 13:27:00.000,253.578,36.209,888.466698
18 Mar 2024 09:24:00.000,277.994,7.869,1999.981717
15 Mar 2024 13:04:00.000,110.703,7.815,1999.991167
27 Mar 2024 09:03:00.000,163.171,27.984,1059.508520
02 Mar 2024 20:18:00.000,247.862,16.154,1482.513200
13 Mar 2024 14:44:00.000,260.004,31.745,973.816116
03 Mar 2024 15:18:00.000,67.085,14.812,1555.986539
12 Mar 2024 08:08:00.000,118.673,10.999,1774.708528
03 Mar 2024 18:33:00.000,284.725,13.715,1614.250481
21 Mar 2024 12:39:00.000,250.237,11.003,1775.361138
25 Mar 2024 10:46:00.000,256.627,11.634,1735.673938
21 Mar 2024 11:01:00.000,173.803,59.211,644.781852
16 Mar 2024 14:40:00.000,171.943,7.737,1999.998931
05 Mar 2024 16:47:00.000,291.913,13.794,1611.362878
03 Mar 2024 11:57:00.000,103.187,7.833,1999.988213
28 Mar 2024 05:38:00.000,23.362,46.807,745.536479
04 Mar 2024 18:31:00.000,272.840,21.020,1277.814816
07 Mar 2024 11:44:00.000,85.301,21.376,1266.427011
08 Mar 2024 16:46:00.000,129.813,7.761,1999.979337
14 Mar 2024 07:57:00.000,196.141,12.515,1676.830867
06 Mar 2024 13:21:00.000,258.979,7.841,1999.990894
15 Mar 2024 11:21:00.000,69.316,22.118,1240.865142
31 Mar 2024 03:50:00.000,62.210,22.599,1222.355283
29 Mar 2024 02:13:00.000,126.881,37.419,865.636746
13 Mar 2024 11:28:00.000,72.552,8.423,1959.778694
19 Mar 2024 06:01:00.000,203.024,12.772,1660.942546
16 Mar 2024 09:32:00.000,273.010,21.804,1250.652921
07 Mar 2024 15:07:00.000,81.577,14.331,1580.392310
13 Mar 2024 13:00:00.000,290.042,7.899,1999.999926
23 Mar 2024 05:52:00.000,60.027,74.461,581.350864
01 Mar 2024 17:06:00.000,78.194,7.850,1999.983808
09 Mar 2024 11:39:00.000,70.909,15.968,1497.954803
21 Mar 2024 04:20:00.000,104.419,7.812,1999.983972
30 Mar 2024 08:51:00.000,237.421,13.650,1613.694899
24 Mar 2024 04:11:00.000,90.574,16.848,1452.160690
23 Mar 2024 09:15:00.000,89.653,41.149,813.280059
12 Mar 2024 16:28:00.000,235.882,13.286,1634.252569
09 Mar 2024 14:59:00.000,83.297,39.826,831.703203
21 Mar 2024 05:58:00.000,125.872,52.356,692.666807
05 Mar 2024 13:29:00.000,54.276,74.542,581.713911
02 Mar 2024 18:43:00.000,116.460,15.686,1505.114279
25 Mar 2024 09:08:00.000,159.829,67.243,604.894937
18 Mar 2024 12:53:00.000,150.792,18.664,1368.616296
11 Mar 2024 09:49:00.000,165.997,39.966,828.575289
22 Mar 2024 07:32:00.000,278.738,13.545,1623.766673
12 Mar 2024 14:47:00.000,272.764,35.028,909.711956
07 Mar 2024 10:00:00.000,162.498,7.755,1999.998575
12 Mar 2024 14:53:00.000,124.645,7.782,1999.976566
07 Mar 2024 18:25:00.000,207.610,16.345,1471.120678
27 Mar 2024 04:01:00.000,74.944,42.414,795.643980
17 Mar 2024 12:58:00.000,129.565,8.210,1967.657759
06 Mar 2024 16:50:00.000,110.626,25.530,1127.499336
12 Mar 2024 13:13:00.000,88.428,7.857,1999.978426
22 Mar 2024 10:58:00.000,185.587,43.914,776.753235
15 Mar 2024 14:43:00.000,164.559,11.647,1729.276502
30 Mar 2024 00:32:00.000,105.293,7.779,1999.993210
09 Mar 2024 13:18:00.000,50.591,34.034,929.464345
24 Mar 2024 04:13:00.000,79.911,7.857,1999.979961
15 Mar 2024 13:03:00.000,110.390,15.836,1500.554036
29 Mar 2024 05:37:00.000,71.610,22.116,1239.312989
30 Mar 2024 02:06:00.000,228.059,13.408,1623.661304
02 Mar 2024 20:17:00.000,260.752,11.955,1714.013837
03 Mar 2024 15:15:00.000,16.069,53.566,684.497102
13 Mar 2024 08:04:00.000,131.865,17.720,1410.621430
23 Mar 2024 05:55:00.000,69.544,15.922,1499.342536
06 Mar 2024 16:52:00.000,111.020,9.297,1888.789278
17 Mar 2024 07:53:00.000,78.917,24.219,1170.216003
15 Mar 2024 14:38:00.000,253.980,17.620,1416.927162
11 Mar 2024 14:49:00.000,287.618,22.341,1232.610643
08 Mar 2024 10:00:00.000,111.284,12.004,1712.455375
18 Mar 2024 07:49:00.000,74.063,42.196,799.707355
30 Mar 2024 05:31:00.000,336.260,49.439,719.136934
30 Mar 2024 02:05:00.000,230.986,7.733,1999.992744
17 Mar 2024 07:54:00.000,75.008,15.167,1537.897262
06 Mar 2024 15:08:00.000,56.413,33.778,933.752959
13 Mar 2024 14:43:00.000,273.207,21.068,1277.441622
03 Mar 2024 13:31:00.000,229.771,13.578,1618.137620
10 Mar 2024 11:32:00.000,275.618,61.347,633.406491
21 Mar 2024 06:01:00.000,77.257,14.403,1577.240246
17 Mar 2024 09:33:00.000,49.231,35.653,899.920753
28 Mar 2024 09:00:00.000,172.400,20.738,1285.119617
18 Mar 2024 07:52:00.000,70.644,7.894,1999.982979
08 Mar 2024 11:39:00.000,120.381,61.392,632.789496
11 Mar 2024 08:10:00.000,131.095,7.787,1999.998315
24 Mar 2024 05:53:00.000,69.194,9.281,1896.527317
26 Mar 2024 09:03:00.000,267.333,33.859,931.079257
07 Mar 2024 10:02:00.000,136.726,10.143,1829.701858
12 Mar 2024 13:06:00.000,308.035,33.580,938.377283
08 Mar 2024 11:43:00.000,72.775,8.947,1921.098976
20 Mar 2024 07:44:00.000,62.638,24.532,1161.211313
11 Mar 2024 14:55:00.000,116.045,15.717,1505.347636
04 Mar 2024 18:35:00.000,158.497,30.812,990.748566
07 Mar 2024 13:20:00.000,273.421,21.821,1250.266570
10 Mar 2024 16:34:00.000,241.772,24.735,1151.376641
31 Mar 2024 05:33:00.000,94.240,7.830,1999.973271
28 Mar 2024 02:13:00.000,202.200,12.712,1662.197232
25 Mar 2024 05:47:00.000,51.167,38.031,859.210591
04 Mar 2024 15:10:00.000,285.238,21.426,1264.836065
04 Mar 2024 11:47:00.000,190.826,7.752,1999.978827
07 Mar 2024 16:42:00.000,284.411,22.156,1238.245598
16 Mar 2024 14:37:00.000,207.846,16.667,1457.380171
11 Mar 2024 14:48:00.000,288.631,13.813,1610.695097
16 Mar 2024 09:33:00.000,282.005,34.507,919.784845
28 Mar 2024 02:15:00.000,174.359,25.081,1137.259097
06 Mar 2024 11:47:00.000,90.193,17.275,1434.133099
26 Mar 2024 07:21:00.000,297.261,21.647,1256.793096
02 Mar 2024 18:44:00.000,115.633,7.771,1999.977756
27 Mar 2024 05:42:00.000,50.366,34.101,927.231251
31 Mar 2024 05:26:00.000,296.934,21.830,1249.223632
10 Mar 2024 09:56:00.000,84.053,9.488,1881.234302
25 Mar 2024 07:23:00.000,290.910,13.573,1623.140665
17 Mar 2024 12:51:00.000,277.458,21.649,1256.692343
29 Mar 2024 02:08:00.000,220.529,7.719,1999.992284
28 Mar 2024 07:14:00.000,291.322,13.713,1615.028223
22 Mar 2024 07:31:00.000,275.192,7.852,1999.986912
12 Mar 2024 08:09:00.000,103.724,7.835,1999.984918
19 Mar 2024 12:45:00.000,259.299,18.832,1364.957413
27 Mar 2024 05:43:00.000,63.343,22.286,1234.032136
23 Mar 2024 05:50:00.000,251.973,36.388,884.274016
06 Mar 2024 16:48:00.000,109.176,74.522,580.951926
29 Mar 2024 05:36:00.000,58.780,33.859,931.502948
14 Mar 2024 11:17:00.000,280.511,7.881,1999.992630
02 Mar 2024 16:55:00.000,289.950,13.475,1628.958465
07 Mar 2024 13:27:00.000,69.710,8.883,1925.635184
08 Mar 2024 13:22:00.000,61.742,22.900,1214.003715
29 Mar 2024 05:30:00.000,285.886,7.852,1999.988925
01 Mar 2024 17:01:00.000,334.376,46.163,752.593341
09 Mar 2024 11:40:00.000,70.624,9.440,1886.103496
05 Mar 2024 15:09:00.000,332.009,46.273,751.883546
30 Mar 2024 05:29:00.000,297.229,21.518,1260.556464
28 Mar 2024 05:35:00.000,292.565,21.282,1269.043107
14 Mar 2024 08:04:00.000,85.179,7.870,1999.999826
09 Mar 2024 11:38:00.000,71.575,25.712,1125.764053
06 Mar 2024 18:24:00.000,273.596,7.846,1999.998093
17 Mar 2024 11:11:00.000,307.117,34.068,928.947769
31 Mar 2024 07:12:00.000,137.313,13.343,1629.644339
09 Mar 2024 09:58:00.000,103.292,14.705,1559.548951
15 Mar 2024 13:00:00.000,106.268,74.480,581.706986
03 Mar 2024 18:34:00.000,280.770,21.970,1243.798892
07 Mar 2024 15:05:00.000,62.808,34.817,914.022319
31 Mar 2024 07:10:00.000,156.420,32.014,965.672929
08 Mar 2024 16:46:00.000,129.981,8.103,1973.928641
04 Mar 2024 16:53:00.000,42.985,58.541,649.231077
26 Mar 2024 09:02:00.000,277.890,21.695,1254.345705
29 Mar 2024 05:31:00.000,289.629,13.552,1623.154690
16 Mar 2024 13:00:00.000,121.401,15.485,1517.155203
31 Mar 2024 00:25:00.000,165.173,14.951,1538.074880
24 Mar 2024 10:47:00.000,274.232,7.863,1999.986631
14 Mar 2024 13:07:00.000,102.478,7.830,1999.990325
09 Mar 2024 09:52:00.000,197.641,7.754,1999.983545
09 Mar 2024 13:21:00.000,74.082,8.342,1965.114089
20 Mar 2024 07:43:00.000,53.283,39.401,838.849931
19 Mar 2024 07:40:00.000,254.486,7.816,1999.975663
30 Mar 2024 07:11:00.000,249.931,55.857,666.192244
18 Mar 2024 06:10:00.000,103.190,14.406,1574.579420
21 Mar 2024 09:19:00.000,336.388,49.772,717.079053
31 Mar 2024 07:13:00.000,133.569,7.768,1999.983263
22 Mar 2024 07:34:00.000,296.221,33.038,948.047502
13 Mar 2024 14:47:00.000,158.025,31.194,983.656959
15 Mar 2024 09:40:00.000,63.939,25.181,1141.826136
23 Mar 2024 09:17:00.000,99.923,15.707,1508.040276
17 Mar 2024 11:16:00.000,87.851,14.859,1552.800483
09 Mar 2024 11:40:00.000,70.578,7.895,1999.977011
27 Mar 2024 02:21:00.000,103.118,14.045,1592.003655
14 Mar 2024 09:41:00.000,56.734,74.611,581.673204
31 Mar 2024 02:07:00.000,113.589,67.130,604.125143
27 Mar 2024 08:59:00.000,269.496,20.574,1295.205696
21 Mar 2024 07:35:00.000,272.136,13.579,1621.229558
05 Mar 2024 13:33:00.000,69.980,7.887,1999.974788
13 Mar 2024 09:40:00.000,240.642,13.625,1616.399508
02 Mar 2024 16:56:00.000,296.005,21.264,1270.816747
05 Mar 2024 16:55:00.000,102.803,7.806,1999.990275
30 Mar 2024 05:36:00.000,87.752,7.844,1999.984949
16 Mar 2024 14:39:00.000,179.208,10.568,1798.241383
12 Mar 2024 14:48:00.000,246.879,55.004,672.796015
29 Mar 2024 02:11:00.000,192.701,29.828,1012.157498
06 Mar 2024 18:27:00.000,236.020,22.040,1238.422710
30 Mar 2024 02:07:00.000,222.936,21.404,1258.813969
22 Mar 2024 05:57:00.000,75.522,25.064,1143.765397
17 Mar 2024 07:55:00.000,72.584,7.891,1999.989892
20 Mar 2024 06:05:00.000,81.271,12.283,1697.918757
04 Mar 2024 16:57:00.000,94.882,8.895,1919.706537
21 Mar 2024 07:36:00.000,277.128,21.639,1256.169078
15 Mar 2024 11:22:00.000,75.936,14.104,1594.451453
10 Mar 2024 13:09:00.000,282.739,7.886,1999.983148
07 Mar 2024 18:28:00.000,172.607,7.712,1999.992308
09 Mar 2024 14:57:00.000,325.607,57.109,659.014523
24 Mar 2024 04:12:00.000,82.962,10.779,1791.573893
30 Mar 2024 07:08:00.000,285.401,13.649,1617.848714
09 Mar 2024 09:59:00.000,88.465,7.866,1999.988147
26 Mar 2024 02:21:00.000,156.542,13.507,1617.169536
29 Mar 2024 03:49:00.000,261.789,7.797,1999.999925
10 Mar 2024 11:37:00.000,69.660,7.897,1999.972011
26 Mar 2024 02:20:00.000,170.315,10.909,1773.235701
19 Mar 2024 07:46:00.000,61.291,42.073,801.548314
16 Mar 2024 12:54:00.000,284.705,22.163,1238.901638
21 Mar 2024 07:43:00.000,70.701,7.892,1999.978195
25 Mar 2024 10:51:00.000,179.106,10.903,1776.795400
10 Mar 2024 16:35:00.000,217.357,28.128,1055.817117
09 Mar 2024 09:54:00.000,176.322,16.767,1452.689605
02 Mar 2024 18:35:00.000,289.078,7.872,1999.970957
18 Mar 2024 11:07:00.000,295.917,22.065,1243.013578
21 Mar 2024 09:22:00.000,78.371,22.922,1212.503620
04 Mar 2024 16:48:00.000,290.075,7.885,1999.978987
08 Mar 2024 10:02:00.000,97.349,7.849,1999.979226
31 Mar 2024 08:47:00.000,246.608,7.798,1999.992077
01 Mar 2024 20:25:00.000,173.253,19.662,1324.453384
04 Mar 2024 13:33:00.000,80.304,41.276,811.734723
22 Mar 2024 09:16:00.000,331.304,53.982,681.492383
22 Mar 2024 07:36:00.000,18.154,49.300,721.289340
03 Mar 2024 16:59:00.000,84.841,14.566,1566.566077
13 Mar 2024 11:26:00.000,62.460,22.509,1227.666958
02 Mar 2024 17:03:00.000,82.636,8.347,1961.753480
05 Mar 2024 15:13:00.000,71.963,13.990,1599.867174
11 Mar 2024 13:10:00.000,336.260,47.059,743.925297
23 Mar 2024 09:16:00.000,96.817,25.199,1139.229025
20 Mar 2024 11:03:00.000,276.800,62.600,626.708682
03 Mar 2024 18:36:00.000,246.012,54.577,675.009426
31 Mar 2024 05:25:00.000,292.555,13.652,1617.600628
07 Mar 2024 13:21:00.000,282.546,34.498,920.010737
